"date","avg_stress","step_count","run_step_count","walk_step_count","recommendation","avg_heart_rate","calories_burned","step_count_reached"
2021-11-21,29.2857142857143,8312,34,8278,6000,69.2608695652174,2247.44413,TRUE
2021-11-22,31,3683,52,3631,6000,91,2002.72533,FALSE
2021-12-06,15.8888888888889,1621,39,1582,6000,74,1746.378796,FALSE
2021-12-07,11.1538461538462,4459,94,4365,6000,64.625,2114.35877,FALSE
2021-12-08,25.125,2022,35,1987,6000,72.96,1758.2481,FALSE
2021-12-09,24.8461538461538,4300,39,4261,6000,66.7368421052632,1823.19524,FALSE
2021-12-10,22,1240,13,1227,6000,70.625,1733.723695,FALSE
2021-12-11,26.4285714285714,5871,103,5768,6000,74.4285714285714,1872.34302,FALSE
2021-12-12,24.1428571428571,3023,46,2977,6000,69.75,1787.29998,FALSE
2021-12-13,28.15,9459,248,9211,6000,73.9130434782609,2013.92113,TRUE
2021-12-14,33,1893,26,1867,6000,70.6875,1752.250286,FALSE
2021-12-15,6.08333333333333,6109,924,5185,6000,65.875,1946.53378,TRUE
2021-12-16,12.6842105263158,2131,18,2113,6000,65,1756.73162,FALSE
2021-12-17,27.2857142857143,4260,65,4195,6000,78.6,1824.63286,FALSE
2021-12-18,15.6,2960,53,2907,6000,64.3571428571429,1784.88892,FALSE
2021-12-19,24.6315789473684,3687,44,3643,6000,71.4583333333333,1805.47996,FALSE
2021-12-20,19.9230769230769,4439,29,4410,6000,67.4761904761905,1825.83019,FALSE
2021-12-21,21.8333333333333,4782,100,4682,6000,69.1666666666667,1846.37838,FALSE
2021-12-22,25.1333333333333,6319,107,6212,6000,68.1904761904762,1912.46723,TRUE
2021-12-23,21.9375,1335,11,1324,6000,65.5714285714286,1735.759204,FALSE
2021-12-24,21.0666666666667,3644,121,3523,6000,66.4545454545455,1810.20059,FALSE
2021-12-25,20.2352941176471,1365,14,1351,6000,66.8333333333333,1735.2719,FALSE
2021-12-26,18.8823529411765,2560,90,2470,6000,63.9166666666667,1775.560885,FALSE
2021-12-27,22.6666666666667,1343,26,1317,6000,70.5,1738.556008,FALSE
2021-12-28,20.4285714285714,3175,18,3157,6000,67.8095238095238,1886.13254,FALSE
2021-12-29,25.3,5281,43,5238,6000,72.2631578947368,1983.45368,FALSE
2021-12-30,30.5555555555556,3999,20,3979,6000,70.8888888888889,1813.92296,FALSE
2021-12-31,45.7,1963,24,1939,6000,85.5333333333333,1756.619775,FALSE
2022-01-01,12.25,2668,56,2612,6000,67.6,1841.43304,FALSE
2022-01-02,17.1111111111111,3964,79,3885,6000,69.6,1811.85632,FALSE
2022-01-03,21.6470588235294,3939,87,3852,6000,73.4210526315789,1812.08652,FALSE
2022-01-04,27.4166666666667,4439,110,4329,6000,71.7894736842105,1830.2251,FALSE
2022-01-05,3,7217,35,7182,6000,77,1934.53265,TRUE
2022-01-06,15.2222222222222,3039,162,2877,6000,63.6428571428571,1793.5832,FALSE
2022-01-07,34,4825,84,4741,6000,74.7142857142857,1840.56882,FALSE
2022-01-08,37.4375,2264,37,2227,6000,75.625,1762.27001,FALSE
2022-01-09,26,5343,123,5220,6000,69.4117647058823,1856.43968,FALSE
2022-01-10,18.8181818181818,1158,22,1136,6000,79.9090909090909,1732.354705,FALSE
2022-01-11,13.9230769230769,4055,42,4013,6000,65.3333333333333,1813.683,FALSE
2022-01-12,28.5,1788,35,1753,6000,77.6315789473684,1750.0812,FALSE
2022-01-13,20.9230769230769,5474,66,5408,6000,78.1538461538462,1858.0642,FALSE
2022-01-14,24.5,2856,274,2582,6000,68.1363636363636,1790.20917,FALSE
2022-01-15,31.4166666666667,1461,30,1431,6000,73.2352941176471,1739.277383,FALSE
2022-01-16,16.3571428571429,5500,164,5336,6000,76.9047619047619,1863.44126,FALSE
2022-01-17,30.6923076923077,3674,64,3610,6000,73.7058823529412,1803.63951,FALSE
2022-01-18,24.3333333333333,5032,100,4932,6000,71.92,1845.67154,FALSE
2022-01-19,20.8421052631579,3687,168,3519,6000,71.2,1812.7399,FALSE
2022-01-20,33.6666666666667,2884,77,2807,6000,72.25,1784.049595,FALSE
2022-01-21,17.3125,5049,100,4949,6000,69.05,1850.96755,FALSE
2022-01-22,33.7647058823529,3841,72,3769,6000,69.1666666666667,1812.09888,FALSE
2022-01-23,51.2,9435,72,9363,6000,101.875,2019.40182,TRUE
2022-01-24,32,3995,30,3965,6000,75.6666666666667,1943.73468,FALSE
2022-01-25,19.6153846153846,6368,107,6261,6000,76.6666666666667,1991.00913,TRUE
2022-01-26,21.7058823529412,3001,59,2942,6000,73,1787.02417,FALSE
2022-01-28,19.75,5817,173,5644,6000,69.64,1870.96065,FALSE
2022-01-29,17.7222222222222,5666,50,5616,6000,72.8421052631579,1861.28482,FALSE
2022-01-30,29.375,7168,110,7058,6000,73.32,1912.04618,TRUE
2022-01-31,13.2352941176471,3593,66,3527,6000,65.56,1803.93901,FALSE
2022-02-01,23.7222222222222,6627,63,6564,6000,77.2083333333333,1896.99505,TRUE
2022-02-02,23.7368421052632,3422,63,3359,6000,67.2916666666667,1797.45912,FALSE
2022-02-03,21.2941176470588,3088,74,3014,6000,69.28,1786.5707,FALSE
2022-02-04,17.4285714285714,5285,130,5155,6000,68.375,1858.68033,FALSE
2022-02-05,24.6111111111111,3583,117,3466,6000,74.8,1805.42604,FALSE
2022-02-06,23.4375,5607,22,5585,6000,69.5238095238095,1858.65439,FALSE
2022-02-07,24.3684210526316,1955,78,1877,6000,72.16,1758.660905,FALSE
2022-02-08,28.3333333333333,7185,98,7087,6000,71.6428571428571,1909.81225,TRUE
2022-02-09,24.1666666666667,4558,162,4396,6000,74.68,1834.08729,FALSE
2022-02-10,23.1333333333333,2506,76,2430,6000,70.5294117647059,1770.14369,FALSE
2022-02-11,20.9473684210526,3896,77,3819,6000,70.64,1816.38211,FALSE
2022-02-12,21.7692307692308,3694,59,3635,6000,65.15,1805.53513,FALSE
2022-02-13,24.5789473684211,4229,43,4186,6000,71,1821.78557,FALSE
2022-02-14,33.2142857142857,4049,86,3963,6000,71.5,1817.58931,FALSE
2022-02-15,17.6666666666667,7104,141,6963,6000,64.7777777777778,1919.94272,TRUE
2022-02-16,21.5384615384615,1496,7,1489,6000,73.2142857142857,1741.03031,FALSE
2022-02-17,34.9375,2232,37,2195,6000,74.2272727272727,1761.4485,FALSE
2022-02-18,22,4491,63,4428,6000,78.2222222222222,1835.28833,FALSE
2022-02-19,22.7058823529412,2114,27,2087,6000,68.32,1759.31791,FALSE
2022-02-20,37.75,4949,48,4901,6000,85,1903.29405,FALSE
2022-02-21,25.5384615384615,3252,31,3221,6000,70.8,1793.07478,FALSE
2022-02-22,36.3333333333333,5739,112,5627,6000,71.7083333333333,1871.90738,FALSE
2022-02-23,23.3333333333333,1912,28,1884,6000,75.9230769230769,1754.4425,FALSE
2022-02-24,24.1818181818182,6350,31,6319,6000,68.5625,1884.96222,TRUE
2022-02-25,20,3581,32,3549,6000,80.6363636363636,1801.47832,FALSE
2022-02-26,21.2666666666667,4641,136,4505,6000,67.5,1836.8219,FALSE
2022-02-27,27.1764705882353,4469,60,4409,6000,70.0869565217391,1833.001,FALSE
2022-02-28,32.7,1876,51,1825,6000,82.8181818181818,1754.26409,FALSE
2022-03-01,28.5333333333333,4397,63,4334,6000,77.4285714285714,1827.89245,FALSE
2022-03-02,30.0714285714286,3410,48,3362,6000,79.0909090909091,1795.08338,FALSE
2022-03-03,12.75,11639,74,11565,6000,69.9545454545455,2238.53474,TRUE
2022-03-04,28.1176470588235,2004,14,1990,6000,73,1753.673796,FALSE
2022-03-05,48,6203,5,6198,6000,83.6,1877.53542,TRUE
2022-03-06,33.7777777777778,2450,7,2443,6000,86.1111111111111,1766.484826,FALSE
2022-03-13,32.9375,5337,112,5225,6000,76.4761904761905,2004.00144,FALSE
2022-03-14,21.9411764705882,5358,161,5197,6000,76.3157894736842,1779.963005,FALSE
2022-03-15,27.2727272727273,9811,2193,7618,6000,69.7222222222222,2168.1536,TRUE
2022-03-16,30.3333333333333,8019,140,7879,6000,79.7142857142857,1809.89922,TRUE
2022-03-17,26.6153846153846,4017,31,3986,6000,81.7142857142857,1991.56154,FALSE
2022-03-18,31.2941176470588,8089,95,7994,6000,75.72,1909.89552,TRUE
2022-03-19,19,4805,37,4768,6000,66.15,2062.37962,FALSE
2022-03-20,29.3333333333333,1299,3,1296,6000,84,1734.328703,FALSE
2022-03-21,33.4,7647,3021,4626,6000,78.8636363636364,2131.51108,TRUE
2022-03-22,18.3333333333333,8501,105,8396,6000,68.2307692307692,2434.92214,TRUE
2022-03-23,15.2666666666667,478,1,477,6000,70.2272727272727,1711.089696,FALSE
2022-03-24,9.25,4520,75,4445,6000,61.76,2166.129,FALSE
2022-03-25,29.8333333333333,2429,61,2368,6000,74,1771.50358,FALSE
2022-03-27,33.4117647058824,5882,146,5736,6000,75,1872.60247,FALSE
2022-03-28,8.66666666666667,9387,3821,5566,6000,66.5625,2148.84854,TRUE
2022-03-30,27.8823529411765,1111,2,1109,6000,69.44,1728.655894,FALSE
2022-03-31,20.2352941176471,8777,2862,5915,6000,65.2916666666667,2207.8894,TRUE
2022-04-01,26.4285714285714,1380,23,1357,6000,66.0476190476191,1737.102695,FALSE
2022-04-02,23.1875,3971,16,3955,6000,68.0909090909091,2138.4023,FALSE
2022-04-03,21.1428571428571,9179,28,9151,6000,71.5,2300.0249,TRUE
2022-04-04,17.75,1807,16,1791,6000,66.5652173913043,1750.206805,FALSE
2022-04-05,18.3333333333333,5391,126,5265,6000,63.2222222222222,2201.67554,FALSE
2022-04-06,31.8333333333333,2408,4,2404,6000,71.15,1767.7701,FALSE
2022-04-07,36.8,4941,102,4839,6000,71.6111111111111,2330.1897,FALSE
2022-04-08,36.6666666666667,14546,5516,9030,6000,77.2222222222222,2548.768,TRUE
2022-04-09,20.7857142857143,6351,70,6281,6000,79.5,2137.1289,TRUE
2022-04-10,24.5555555555556,14663,5270,9393,6000,75.5,2560.0024,TRUE
2022-04-12,18.1111111111111,5366,50,5316,6000,64.16,2146.6652,FALSE
2022-04-13,36.1,2702,31,2671,6000,69.1538461538462,1776.562,FALSE
2022-04-14,29.1,4513,41,4472,6000,71.6,2283.94224,FALSE
2022-04-15,26.6842105263158,10580,241,10339,6000,72.5238095238095,2258.3343,TRUE
2022-04-16,21.3,6011,244,5767,6000,71.1,2191.51875,TRUE
2022-04-17,27.3846153846154,3158,24,3134,6000,68,1788.73334,FALSE
2022-04-18,15.875,14191,5480,8711,6000,64.5909090909091,2223.19704,TRUE
2022-04-19,17,2791,71,2720,6000,60.2666666666667,1781.3294,FALSE
2022-04-20,12,2960,68,2892,6000,59.0714285714286,1962.11087,FALSE
2022-04-21,16.875,1355,35,1320,6000,67.9090909090909,1737.931998,FALSE
2022-04-22,23,4618,48,4570,6000,67.4761904761905,1834.30617,FALSE
2022-04-23,23.0588235294118,4748,35,4713,6000,69.0952380952381,1767.128216,FALSE
2022-04-25,32.8666666666667,14331,6541,7790,6000,73.5263157894737,2658.2445,TRUE
2022-04-26,21.1428571428571,7982,426,7556,6000,63.75,1997.7631,TRUE
2022-04-27,24.6363636363636,4650,73,4577,6000,72.5,1742.645004,FALSE
2022-04-29,26.0625,8195,57,8138,6000,72.4782608695652,2005.5845,TRUE
2022-04-30,29.2,8260,3726,4534,6000,64.0909090909091,2204.5173,TRUE
2022-05-01,28.0714285714286,1319,10,1309,6000,64,1736.883495,FALSE
2022-05-02,30.4117647058824,3921,108,3813,6000,69.75,1820.86413,FALSE
2022-05-03,18.8,4866,31,4835,6000,65.3636363636364,2460.22855,FALSE
2022-05-04,34.7857142857143,3213,42,3171,6000,72.6,1788.64882,FALSE
2022-05-05,20.8823529411765,6670,46,6624,6000,72.0909090909091,2292.02044,TRUE
2022-05-06,29.4705882352941,6542,54,6488,6000,77.8235294117647,2206.1897,TRUE
2022-05-07,20.6666666666667,6063,63,6000,6000,69.72,1925.06823,TRUE
2022-05-08,27.8571428571429,5636,31,5605,6000,78.1333333333333,2181.7826,FALSE
2022-05-09,24.8333333333333,3287,141,3146,6000,73,1963.06708,FALSE
2022-05-10,21.2142857142857,9292,3896,5396,6000,86.5,2255.8752,TRUE
2022-05-11,28.1875,17323,709,16614,6000,77,2627.7852,TRUE
2022-05-12,11.0666666666667,6185,202,5983,6000,61.5,2137.7468,TRUE
2022-05-13,35,2539,69,2470,6000,72.75,1774.523766,FALSE
2022-05-14,15.6666666666667,4404,65,4339,6000,63.4,2191.67703,FALSE
2022-05-15,32,8679,88,8591,6000,76.5333333333333,1945.95203,TRUE
2022-05-16,28.8461538461538,14822,7038,7784,6000,78.55,2652.1965,TRUE
2022-05-17,34.7142857142857,10178,136,10042,6000,73.8571428571429,2353.53115,TRUE
2022-05-18,37.6,19017,114,18903,6000,76.4347826086957,2986.8222,TRUE
2022-05-19,25.0769230769231,4283,34,4249,6000,82.7333333333333,2131.8779,FALSE
2022-05-20,33.2727272727273,12551,4689,7862,6000,83.3333333333333,2423.0123,TRUE
2022-05-21,27.6923076923077,5746,80,5666,6000,78,2189.8893,FALSE
2022-05-22,25.55,6583,325,6258,6000,73.92,1909.9749,TRUE
2022-05-23,17.0526315789474,15296,7045,8251,6000,69.36,2553.4319,TRUE
2022-05-24,22.5,5885,67,5818,6000,71.7,2063.67384,FALSE
2022-05-25,41.0625,2068,11,2057,6000,80.1875,1754.00081,FALSE
2022-05-26,29.5882352941176,4815,82,4733,6000,67.8695652173913,2130.7048,FALSE
2022-05-27,44.8888888888889,7257,122,7135,6000,72.375,1841.35015,TRUE
2022-05-29,16.0666666666667,8956,46,8910,6000,63,1951.24765,TRUE
2022-05-30,50,1584,13,1571,6000,92.3333333333333,1743.06731,FALSE
2022-05-31,10.95,21176,6236,14940,6000,66.1363636363636,2926.5382,TRUE
2022-06-01,43.2777777777778,5261,31,5230,6000,76.2916666666667,1971.96635,FALSE
2022-06-02,28,5943,19,5924,6000,78.9523809523809,1860.2331,FALSE
2022-06-03,28,8134,133,8001,6000,76.5,2208.1378,TRUE
2022-06-04,25.3157894736842,7868,84,7784,6000,74.1666666666667,2285.727,TRUE
2022-06-05,17.7142857142857,7411,145,7266,6000,69.5882352941177,2018.45104,TRUE
2022-06-06,26.25,16109,95,16014,6000,67.95,2327.7461,TRUE
2022-06-07,38.9411764705882,10770,3102,7668,6000,75.5,2225.3412,TRUE
2022-06-08,31.3529411764706,5845,123,5722,6000,72.5652173913043,1867.27209,FALSE
2022-06-09,25.7647058823529,11200,535,10665,6000,67.36,2240.5548,TRUE
2022-06-10,25.9230769230769,9542,3146,6396,6000,77.4285714285714,2165.776,TRUE
2022-06-11,39.9090909090909,8549,472,8077,6000,77.9090909090909,2040.2493,TRUE
2022-07-08,30.8,6174,41,6133,6000,75.88,2545.144,TRUE
2022-07-09,31.9285714285714,10496,3039,7457,6000,65.35,2263.6426,TRUE
2022-07-10,37.1333333333333,2620,12,2608,6000,70.3684210526316,1767.234774,FALSE
2022-07-11,46.5294117647059,4531,47,4484,6000,68.6086956521739,2059.27207,FALSE
2022-07-12,34.8235294117647,8958,1993,6965,6000,73.5909090909091,2078.2679,TRUE
2022-07-13,39.2222222222222,10916,2237,8679,6000,81.5263157894737,2195.2351,TRUE
2022-07-14,37.5789473684211,7649,1513,6136,6000,74.12,2143.1413,TRUE
2022-07-15,34.1428571428571,7010,106,6904,6000,70.2631578947368,2044.5206,TRUE
2022-07-16,21.5625,8510,1734,6776,6000,74.7647058823529,1950.8226,TRUE
2022-08-12,25.0666666666667,14961,1040,13921,6000,73.5625,2258.59233,TRUE
2022-08-13,24.1,6573,92,6481,6000,64.8333333333333,2016.23444,TRUE
2022-08-14,19,6262,10,6252,6000,63.0833333333333,1863.22997,TRUE
2022-08-15,41.4736842105263,2916,81,2835,6000,82.8947368421053,1779.92998,FALSE
2022-08-16,40.1111111111111,14806,2631,12175,6000,72.3913043478261,2340.01356,TRUE
2022-08-17,31.8888888888889,11928,46,11882,6000,73.7083333333333,2261.2077,TRUE
2022-08-18,36.6842105263158,16302,103,16199,6000,78.7,2416.3692,TRUE
2022-08-19,44.1111111111111,8584,27,8557,6000,78,2076.17154,TRUE
2022-08-20,42.1666666666667,11259,491,10768,6000,71.5263157894737,2121.6249,TRUE
2022-08-21,22,9052,17,9035,6000,75.3333333333333,2100.6991,TRUE
2022-08-23,33.5625,10635,385,10250,6000,71.65,2074.6044,TRUE
2022-08-24,48.6111111111111,7804,21,7783,6000,85.2777777777778,2204.63694,TRUE
2022-08-25,41.75,5713,93,5620,6000,72.2608695652174,2099.2381,FALSE
2022-08-26,42.75,7057,21,7036,6000,83.7058823529412,2036.55603,TRUE
2022-08-27,36.3333333333333,14175,1158,13017,6000,82.7,2276.1746,TRUE
2022-08-28,39.4615384615385,10812,26,10786,6000,74.9,2442.6828,TRUE
2022-08-29,39.4545454545455,2864,126,2738,6000,70.5882352941177,2172.27283,FALSE
2022-08-30,48.8666666666667,7947,210,7737,6000,75.65,2099.6853,TRUE
2022-08-31,44.1052631578947,7908,145,7763,6000,73.64,2153.46736,TRUE
2022-09-01,53.5789473684211,7966,59,7907,6000,77.72,2164.57443,TRUE
2022-09-02,46.1538461538462,13336,3107,10229,6000,78.3333333333333,2294.2838,TRUE
2022-09-03,23.1,9253,72,9181,6000,66.25,2116.20145,TRUE
2022-09-04,33.1875,6087,72,6015,6000,70.8333333333333,2085.33964,TRUE
2022-09-06,34.4705882352941,9839,12,9827,6000,80.5882352941177,1999.25943,TRUE
2022-09-07,33.7222222222222,16345,122,16223,6000,73.695652173913,2307.18944,TRUE
2022-09-08,28.7058823529412,17242,64,17178,6000,72.0909090909091,2692.3775,TRUE
2022-09-09,22.1666666666667,16194,2563,13631,6000,70.44,2452.4596,TRUE
2022-09-10,18.1538461538462,12196,110,12086,6000,68.5,2448.4328,TRUE
2022-09-11,31.2727272727273,8574,346,8228,6000,65.2222222222222,2092.7535,TRUE
2022-09-12,14.75,9272,4098,5174,6000,66.7619047619048,2182.86296,TRUE
2022-09-13,34.7647058823529,11013,270,10743,6000,70.125,2353.1846,TRUE
2022-09-14,23,11797,156,11641,6000,65.1363636363636,2347.62855,TRUE
2022-09-15,38.1764705882353,12725,450,12275,6000,67.7826086956522,2197.8258,TRUE
2022-09-16,51.1538461538462,14891,184,14707,6000,71.7777777777778,2509.1092,TRUE
2022-09-17,42.9411764705882,9978,117,9861,6000,74.9047619047619,2279.4135,TRUE
2022-09-18,30.2777777777778,10397,3413,6984,6000,72.2083333333333,2339.6844,TRUE
2022-09-19,17.3333333333333,7990,31,7959,6000,73.5833333333333,2043.25395,TRUE
2022-09-20,29.7333333333333,14266,84,14182,6000,76.6190476190476,2531.4754,TRUE
2022-09-21,23.3333333333333,14290,707,13583,6000,74.875,2338.2065,TRUE
2022-09-22,21.8947368421053,9507,112,9395,6000,72.0384615384615,2237.85515,TRUE
2022-09-23,22.125,13901,3321,10580,6000,70.9130434782609,2303.4852,TRUE
2022-09-24,25.8823529411765,6962,82,6880,6000,67.375,2163.7696,TRUE
2022-09-25,26.6923076923077,7643,320,7323,6000,70.95,2027.88223,TRUE
2022-09-26,35.7647058823529,5050,73,4977,6000,70.8260869565217,2230.5863,FALSE
2022-09-27,28.6111111111111,9234,84,9150,6000,67.9583333333333,2248.542,TRUE
2022-09-28,30.7222222222222,11788,100,11688,6000,71.2105263157895,2310.1283,TRUE
2022-09-29,34.8888888888889,12271,395,11876,6000,68.0416666666667,2218.84,TRUE
2022-09-30,44.8125,10708,121,10587,6000,73.4090909090909,2293.6417,TRUE
2022-10-01,24.5454545454545,14010,1824,12186,6000,78.1428571428571,2615.6629,TRUE
2022-10-02,39.5,4698,118,4580,6000,80.4166666666667,1953.12862,FALSE
2022-10-03,23.7647058823529,5027,114,4913,6000,68.8181818181818,2220.7872,FALSE
2022-10-04,26.375,8959,55,8904,6000,74.8,2201.8239,TRUE
2022-10-05,18.4705882352941,9643,240,9403,6000,67.2173913043478,2112.9448,TRUE
2022-10-06,35.7368421052632,11954,96,11858,6000,75.65,2396.54935,TRUE
2022-10-07,22.3125,16419,3692,12727,6000,66.6111111111111,2401.5337,TRUE
2022-10-08,42.4210526315789,9724,69,9655,6000,72.2,2235.5279,TRUE
2022-10-09,48.6363636363636,6241,22,6219,6000,81.5454545454545,2089.76517,TRUE
2022-10-10,29.4736842105263,9247,74,9173,6000,64.88,2276.74375,TRUE
2022-10-11,39.1428571428571,12866,3538,9328,6000,76.6875,2274.5757,TRUE
2022-10-12,30.7058823529412,8297,83,8214,6000,68.5454545454545,2219.58596,TRUE
2022-10-13,45,9469,151,9318,6000,71.44,2095.3533,TRUE
2022-10-14,33.6470588235294,10807,182,10625,6000,68.24,2219.57364,TRUE
2022-10-15,40.7142857142857,7996,101,7895,6000,76.5,2116.2843,TRUE
2022-10-16,30.6111111111111,6785,43,6742,6000,68.32,2140.0933,TRUE
2022-10-17,32.3333333333333,5977,132,5845,6000,67.24,2248.6817,FALSE
2022-10-18,24.6111111111111,7210,89,7121,6000,73,2073.36048,TRUE
2022-10-19,20.7222222222222,8282,471,7811,6000,66.25,2109.225,TRUE
2022-10-20,41.9375,11194,2988,8206,6000,69.7391304347826,2285.5316,TRUE
2022-10-21,33.1428571428571,11971,3301,8670,6000,76.8666666666667,2328.30496,TRUE
2022-10-22,23.35,10053,315,9738,6000,69.8571428571429,2150.32796,TRUE
2022-10-23,40.5333333333333,6662,28,6634,6000,72.1818181818182,2087.48635,TRUE
2022-10-24,31.6,7176,38,7138,6000,71.2,2082.62692,TRUE
2022-10-25,36.8,7824,63,7761,6000,64.9545454545455,2143.5507,TRUE
2022-10-26,28.8823529411765,6946,35,6911,6000,73.7777777777778,2135.9168,TRUE
2022-10-27,32.125,7165,195,6970,6000,75.4117647058823,2090.043,TRUE
2022-10-28,26.6842105263158,9167,197,8970,6000,67.4,2283.47323,TRUE
2022-10-29,30.952380952381,7000,36,6964,6000,72.6818181818182,2181.6808,TRUE
2022-10-30,27.5,6561,264,6297,6000,65.7647058823529,2117.8674,TRUE
2022-10-31,37.6428571428571,4387,168,4219,6000,78.8571428571429,2196.96825,FALSE
2022-11-06,42.7777777777778,7401,54,7347,6000,75.25,2255.6859,TRUE
2022-11-07,36.6428571428571,7993,68,7925,6000,73.2142857142857,2288.88954,TRUE
2022-11-08,37.4375,8259,183,8076,6000,65.3181818181818,2077.76436,TRUE
2022-11-09,30.45,13199,103,13096,6000,72.56,2274.5325,TRUE
2022-11-10,24.7222222222222,9400,172,9228,6000,70.0416666666667,2186.8363,TRUE
2022-11-11,34.4,10613,1645,8968,6000,73.52,2171.411,TRUE
2022-11-12,33.5882352941176,10072,76,9996,6000,73.56,2345.4027,TRUE
2022-11-13,31.5833333333333,8024,78,7946,6000,67.6428571428571,2154.59746,TRUE
2022-11-14,39.3529411764706,3696,55,3641,6000,69.64,2040.86855,FALSE
2022-11-15,29.7058823529412,7634,40,7594,6000,68,2335.79166,TRUE
2022-11-16,34.8888888888889,9210,112,9098,6000,72,2125.0634,TRUE
2022-11-17,37.3529411764706,7692,207,7485,6000,68.88,2221.8451,TRUE
2022-11-18,36.2777777777778,8733,119,8614,6000,77.6111111111111,2225.28663,TRUE
2022-11-19,29.4705882352941,8678,95,8583,6000,77.7894736842105,2220.80966,TRUE
2022-11-20,42.2857142857143,7119,148,6971,6000,73.2857142857143,2151.07004,TRUE
2022-11-21,21.9444444444444,13164,2177,10987,6000,73.0555555555556,2237.0158,TRUE
2022-11-22,29,8741,218,8523,6000,70.96,2138.6678,TRUE
2022-11-23,20.6666666666667,8711,72,8639,6000,77.3888888888889,2198.22413,TRUE
2022-11-24,25.2142857142857,9317,140,9177,6000,67.8571428571429,2332.98504,TRUE
2022-11-26,43.8571428571429,2506,13,2493,6000,79.9333333333333,1758.52849,FALSE
2022-11-27,16.3888888888889,7519,71,7448,6000,63.9411764705882,2193.5992,TRUE
2022-11-28,39.7222222222222,4496,37,4459,6000,76.28,2044.57838,FALSE
2022-11-29,20.15,8911,309,8602,6000,70,2068.9807,TRUE
2022-11-30,23.1111111111111,8361,187,8174,6000,70.8333333333333,2172.37704,TRUE
2022-12-01,32.8125,9479,110,9369,6000,76.3913043478261,1971.1105,TRUE
2022-12-02,29.4736842105263,9514,75,9439,6000,74.44,2061.2916,TRUE
2022-12-03,16.9411764705882,7880,134,7746,6000,67.5,2199.26605,TRUE
2022-12-04,37.7368421052632,5843,37,5806,6000,72.16,1855.27428,FALSE
2022-12-05,28,8305,80,8225,6000,65.72,2170.36014,TRUE
2022-12-06,28.6666666666667,8306,297,8009,6000,73.0666666666667,2040.65487,TRUE
2022-12-07,29.2105263157895,7681,58,7623,6000,67.12,2116.85484,TRUE
2022-12-08,43.4736842105263,9473,102,9371,6000,74.64,2247.1612,TRUE
2022-12-09,42.3333333333333,11961,2015,9946,6000,77.2608695652174,2273.04983,TRUE
2022-12-10,23.8235294117647,6808,67,6741,6000,66.9090909090909,1988.77185,TRUE
2022-12-11,73,5251,111,5140,6000,86,2156.261,FALSE
2022-12-12,32.125,4873,234,4639,6000,70.125,1969.00556,FALSE
2022-12-13,18,5673,25,5648,6000,68.0526315789474,1877.29229,FALSE
2022-12-14,25.4210526315789,8689,142,8547,6000,74.68,2273.3942,TRUE
2022-12-15,25.1176470588235,6989,138,6851,6000,67,1947.54385,TRUE
2022-12-16,31.4375,8825,62,8763,6000,72,2133.4426,TRUE
2022-12-18,36.75,4910,40,4870,6000,85.25,2097.03947,FALSE
2022-12-19,30.6,7621,138,7483,6000,73.5416666666667,2162.8468,TRUE
2022-12-20,27.8333333333333,5501,86,5415,6000,78.3684210526316,1856.42339,FALSE
2022-12-21,16.2666666666667,4516,13,4503,6000,70.7647058823529,1815.65624,FALSE
2022-12-22,27.3684210526316,2466,28,2438,6000,69.2608695652174,1761.265,FALSE
2022-12-23,16.5714285714286,5891,20,5871,6000,62.6,1935.3702,FALSE
2022-12-24,23.0833333333333,1415,37,1378,6000,62.2631578947368,1734.332,FALSE
2022-12-25,25.3636363636364,1718,85,1633,6000,64.9411764705882,1807.1146,FALSE
2022-12-26,27.4210526315789,2383,24,2359,6000,66.44,1756.59559,FALSE
2022-12-27,23.6470588235294,2586,28,2558,6000,63.5217391304348,1765.32789,FALSE
